SheetNo,GPSMarker,RecordingFileName,Region,TransectID,Site,Point,Visit,LatitudeHr,LatitudeMin,LatitudeSec,LongitudeHr,LongitudeMin,LongitudeSec,Elevation,Year,Month,Day,CloudCover,Precipitation,BeaufortWindScale,nHikers,Observer,StartTimeHr,StartTimeMin,BirdNo,Species,DistanceBin,TimeBin,Quadrant,Flock,IndividualComments,RecordingChecks,SurveyComments
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,26,AMRO,F,,,3,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,27,AMRO,F,,,3,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,28,AMRO,F,,,3,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,29,AMRO,F,,,4,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,30,AMRO,F,,,4,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,31,AMRO,F,,,4,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,32,GULL,F,,,,,,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,1,CBCH,A,B,1,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,2,CBCH,A,B,1,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,3,AMRO,B,B,1,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,4,SPTO,B,B,1,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,5,SOSP,D,D,1,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,6,SOSP,B,C,2,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,7,AMRO,D,A,2,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,8,AMRO,A,A,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,9,CBCH,A,A,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,10,DEJU,A,B,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,11,AMRO,B,A,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,12,AMRO,B,A,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,13,DEJU,C,B,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,14,CORA,E,B,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,15,RBNU,E,B,3,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,16,SPTO,A,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,17,CBCH,A,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,18,CBCH,A,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,19,CBCH,A,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,20,CBCH,A,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,21,AMRO,A,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,22,AMRO,A,C,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,23,AMRO,A,C,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,24,SPTO,B,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,25,DEJU,B,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,26,DOWO,B,C,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,27,PAWR,B,C,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,28,AMGO,C,C,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,29,SOSP,C,D,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
60,87,STE-100,VancouverIsland,11,UPLA,3,1,48,26,486,123,18,96,0,2023,3,17,0,0,0,,RM,8,51,30,CORA,D,A,4,,,Check if BEWR in Q3 Distance Bin C at ~9:30.,
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,1,SPTO,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,2,SPTO,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,3,WCSP,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,4,SOSP,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,5,SOSP,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,6,SOSP,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,7,SOSP,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,8,ANHU,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,9,DEJU,A,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,10,HOFI,B,A,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,11,DEJU,C,B,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,12,CBCH,C,D,1,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,13,HOFI,D,B,2,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,14,RBNU,A,B,3,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,15,DEJU,A,D,3,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,16,DOWO,B,D,3,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,17,HOFI,C,B,3,,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,18,HOFI,F,,,1,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,19,HOFI,F,,,1,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,20,HOFI,F,,,1,,,Recording stopped at ~5 min.
61,88,STE-101,VancouverIsland,11,MTTO,1,1,48,27,450,123,19,339,86,2023,3,17,0,0,1,,RM,9,28,21,HOFI,F,,,1,,,Recording stopped at ~5 min.
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,1,BRCR,A,A,1,,Countercalling Bird 19.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,2,HAWO,A,A,1,,RECR?,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,3,HAWO,A,A,1,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,4,CBCH,A,A,1,,Check that I heard this. Very early in the recording.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,5,AMRO,B,A,1,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,6,VATH,B,A,1,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,7,PAWR,C,A,1,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,8,CORA,C,A,1,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,9,SPTO,B,A,2,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,10,DEJU,B,B,2,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,11,SPTO,B,B,2,,Not sure whether I meant Time Bin B or C. Check recording.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,12,NOFL,C,A,2,,Countercalling Bird 18. Moved to Q2 Distance Bin B.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,13,VATH,D,B,2,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,14,CAGO,E,A,2,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,15,GULL,E,A,2,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,16,NOFL,B,C,3,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,17,RECR,D,D,3,,Moved to Q3 Distance Bin B.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,18,NOFL,E,B,3,,Countercalling Bird 12.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,19,BRCR,A,A,4,,Countercalling Bird 1.,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,20,AMRO,B,A,4,,,,"Some road noise, some stream noise."
62,89,230318-000,VancouverIsland,12,MTQU,1,1,48,24,23,123,39,771,78,2023,3,18,0,0,0,,RM,7,47,21,UNID,B,D,4,,~8:30.,,"Some road noise, some stream noise."
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,1,SPTO,A,B,1,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,2,CBCH,A,D,1,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,3,AMRO,B,A,1,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,4,CAGO,D,D,1,,Unsure. ~8:00.,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,5,AMRO,A,A,2,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,6,RECR,B,A,2,,Moved NW.,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,7,RBNU,D,D,2,,Countercalling Bird 8.,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,8,RBNU,E,A,2,,Countercalling Bird 7. Moved to Q2 Distance Bin C.,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,9,NOFL,E,D,2,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,10,SPTO,A,A,3,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,11,CBCH,A,D,3,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,12,DEJU,B,A,3,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,13,SPTO,A,A,4,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,14,DEJU,A,A,4,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,15,PAWR,C,A,4,,Moved to Q3 Distance Bin B.,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,16,WOOD,C,B,4,,Very squeaky gargle.,Check if DEJU at ~8:30 Q1 Distance Bin D.,
63,90,230318-001,VancouverIsland,12,MTQU,2,1,48,24,397,123,39,638,196,2023,3,18,0,0,0,,RM,8,24,17,SPTO,C,C,4,,,Check if DEJU at ~8:30 Q1 Distance Bin D.,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,1,STJA,C,C,1,,,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,2,RCKI,A,A,2,,,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,3,PUFI,A,B,2,,,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,4,STJA,D,A,2,,Moved to Q2 Distance Bin B.,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,5,RBNU,E,A,2,,,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,6,RBNU,E,B,2,,,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,7,DEJU,C,C,3,,Countercalling Bird 9.,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,8,CORA,D,C,3,,Moved to Q2 Distance Bin E.,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,9,DEJU,B,A,4,,Countercalling Bird 7 and Bird 10.,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,10,DEJU,C,A,4,,Countercalling Bird 9.,,
64,91,230318-002,VancouverIsland,12,MTQU,3,1,48,24,602,123,39,499,306,2023,3,18,0,0,0,,RM,9,6,11,SPTO,C,A,4,,,,
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,1,DEJU,A,D,1,,,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,2,DEJU,B,A,2,,Countercalling Bird 4.,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,3,SPTO,A,A,3,,,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,4,DEJU,B,D,3,,Countercalling Bird 2.,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,5,AMRO,C,B,3,,Moved to Q3 Distance Bin D.,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,6,RECR,D,C,3,,,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,7,DEJU,A,A,4,,Moved to Q1 Distance Bin A.,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,8,RBNU,A,C,4,,,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,9,DEJU,B,A,4,,,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,10,RECR,B,C,4,,,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,11,UNID,C,A,4,,In first minute.,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,12,SPTO,C,C,4,,Unsure. Check.,,Plane flyover ~3:30-5:30.
65,92,230318-003,VancouverIsland,12,MTQU,4,1,48,24,909,123,39,379,387,2023,3,18,0,0,0,,RM,9,46,13,UNID,D,A,4,,"In first minute. ""HOOOO.""",,Plane flyover ~3:30-5:30.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,1,DEJU,A,A,1,,Moved to Q2 Distance Bin A.,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,2,DEJU,C,D,1,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,3,DEJU,D,A,2,,Moved to Q2 Distance Bin B. Countercalling Bird 5.,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,4,DEJU,D,C,2,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,5,DEJU,C,A,3,,Countercalling Bird 3.,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,6,CORA,E,B,3,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,7,DEJU,A,A,4,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,8,DEJU,B,A,4,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,9,AMRO,C,D,4,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,10,SPTO,C,D,4,,,,Wind at times up to 2.
66,93,230318-004,VancouverIsland,12,MTQU,5,1,48,25,147,123,39,364,478,2023,3,18,0,0,1,,RM,10,38,11,DEJU,D,D,4,,,,Wind at times up to 2.
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,1,NOFL,A,C,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,2,SPTO,B,A,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,3,AMCR,C,A,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,4,DEJU,D,A,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,5,AMCR,D,A,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,6,AMCR,D,A,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,7,AMCR,D,B,1,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,8,UNID,D,D,1,,"~7:50. ""Bew.. Bew... Bew""",,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,9,SPTO,B,B,2,,,,
67,94,230319-000,VancouverIsland,13,SUPA,1,1,48,26,746,123,21,248,81,2023,3,19,100,0,2,,RM,7,33,10,DEJU,C,A,2,,,,
